text,SDGs,SDG1,SDG2,SDG3,SDG4,SDG5,SDG6,SDG7,SDG8,SDG9,SDG10,SDG11,SDG12,SDG13,SDG14,SDG15,SDG16,SDG17,labels
"Menyusun jadwal proyek pada proyek telekomunikasi dengan menggunakan metode jalur kritis (CPM). Meningkatnya kebutuhan masyarakat akan layanan jaringan internet yang stabil menuntut perusahaan yang bergerak di bidang telekomunikasi untuk selalu meningkatkan kemampuan teknologinya. Salah satu cara untuk meningkatkan kemampuan teknologi adalah dengan menggunakan bahan dasar atau bahan pendukung yaitu fiber optik (FO). PT. XYZ merupakan perusahaan yang bergerak di bidang telekomunikasi pada beberapa tahun yang lalu. Pada umumnya proyek-proyek di PT. XYZ lebih sering mengalami keterlambatan, salah satu faktor yang paling mempengaruhi adalah tidak diterapkannya metode yang sesuai dengan jenis proyek. Apabila dalam penjadwalan proyek tidak menggunakan metode yang sesuai dengan jenis proyek yang dikerjakan, maka akibatnya adalah keterlambatan pelaksanaan proyek. Dalam sebuah proyek dengan lingkup kecil maupun besar, proses-proses seperti pendefinisian aktivitas, pengurutan aktivitas, estimasi durasi dan pembuatan Model Jadwal sangat erat kaitannya satu sama lain sehingga dapat dipandang sebagai satu kesatuan proses yang dapat dilakukan/dikerjakan oleh seseorang dalam waktu yang relatif singkat. Oleh karena itu, penelitian ini berfokus pada perancangan jadwal proyek pemasangan kabel feeder di STO Nanjung dengan menggunakan metode CPM. Hasil perhitungan dengan menggunakan metode CPM menunjukkan bahwa waktu penyelesaian proyek kabel Feeder FO adalah 46 hari dengan 16 kegiatan kritis. © Kantor Penerbit Universiti Tun Hussein Onn Malaysia.","['SDG9', 'SDG17']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
"Studi efisiensi energi yang komprehensif tentang generator termoelektrik annular tersegmentasi; analisis termal, eksergetik, dan ekonomi. Generator termoelektrik annular (ATEG) belum dikomersialkan dan banyak penelitian diperlukan untuk mengidentifikasi karakteristiknya dari berbagai sudut pandang. Baru-baru ini, termoelektrik annular tersegmentasi diusulkan sebagai struktur yang efisien untuk termoelektrik annular dimana setiap kaki termoelektrik (tipe-n dan tipe-p) terbuat dari dua bahan yang berbeda yang disebut sebagai bahan temperatur rendah dan bahan temperatur tinggi. Meskipun beberapa investigasi telah melaporkan perilaku termal termoelektrik annular tersegmentasi, belum ada analisis eksergetik dan ekonomi yang dilakukan pada generator termoelektrik annular tersegmentasi. Evaluasi eksergetik dan ekonomi merupakan kriteria yang signifikan pada area pemasaran produk industri. Oleh karena itu, dalam penelitian ini, perbandingan antara termoelektrik annular tersegmentasi dan tidak tersegmentasi pertama kali disajikan dan kemudian dampak dari parameter utama generator termoelektrik annular tersegmentasi terhadap energi, eksergi dan faktor ekonomi (termasuk daya output, efisiensi konversi, efisiensi eksergi dan biaya per unit daya output) diselidiki secara komprehensif dan disajikan melalui metode simulasi numerik 3-D yang tervalidasi. Hasil penelitian menunjukkan bahwa termoelektrik tersegmentasi lebih efisien daripada termoelektrik yang tidak tersegmentasi dari sudut pandang semua kriteria tersebut. Sebuah titik puncak diamati untuk perilaku kurva sebagian besar karakteristik geometris generator termoelektrik annular tersegmentasi yang luar biasa dan dibahas dalam makalah ini. © 2020 Elsevier Ltd",['SDG9'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"Nilai-nilai budaya dan implikasinya terhadap suksesi bisnis keluarga: Sebuah studi kasus tentang bisnis keluarga kecil milik etnis Tionghoa di Bandung, Indonesia. Tujuan: Bisnis keluarga merupakan salah satu entitas bisnis yang berkontribusi terhadap perekonomian suatu negara. Suksesi dalam bisnis keluarga menempati posisi yang strategis, terutama dalam menjaga keberlangsungan perusahaan. Bisnis keluarga Tionghoa memiliki karakteristik yang unik dalam mempertahankan dan mengembangkan bisnisnya dengan nilai-nilai budaya yang melandasi bagaimana bisnis mereka. Tujuan dari penelitian ini adalah untuk membahas nilai-nilai budaya etnis Tionghoa dan implikasinya dalam proses suksesi pada bisnis keluarga kecil di Bandung, Indonesia. Desain/metodologi/pendekatan: Penelitian ini menggunakan metode kualitatif dengan metode wawancara mendalam sebagai teknik pengumpulan data. Teknik pengambilan sampel menggunakan purposive sampling, sedangkan untuk menguji keabsahan data penelitian menggunakan teknik triangulasi. Sebanyak empat bisnis keluarga kecil milik etnis Tionghoa berpartisipasi sebagai informan dalam penelitian ini. Penelitian ini akan mengidentifikasi tahapan proses suksesi dalam bisnis keluarga Tionghoa. Temuan: Ada beberapa tahapan yang diidentifikasi dalam perencanaan suksesi bisnis keluarga kecil milik etnis Tionghoa di Bandung yang meliputi anteseden suksesi, aktivitas suksesi, dan hasil yang diinginkan. Hasil penelitian menunjukkan bahwa bisnis keluarga kecil milik etnis Tionghoa di Bandung belum menerapkan aturan dan prosedur dalam proses suksesi. Sebagian besar bisnis keluarga Tionghoa dalam penelitian ini masih memegang budaya Konfusianisme, dimana mereka lebih memprioritaskan anak laki-laki sebagai penerus bisnis yang memiliki tanggung jawab lebih besar dibandingkan dengan penerus dengan jenis kelamin lain. Implikasi praktis: Ada beberapa implikasi yang dibahas. Salah satunya adalah bisnis keluarga Tionghoa memegang nilai-nilai budaya dalam proses suksesi bisnis keluarga. Keaslian/nilai: Penelitian ini diharapkan dapat memberikan implikasi teoritis dan praktis bagi para akademisi dan perusahaan keluarga dengan kasus serupa. © 2019, Emerald Publishing Limited.",['SDG17'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
"Rancang Bangun Sistem PLTS On-Grid untuk Perumahan Konvensional 450 VA dengan Menggunakan Software HOMER. Sistem tenaga surya on-grid merupakan solusi yang dapat memenuhi kebutuhan listrik yang terus meningkat. Peran penting dari sistem PLTS adalah untuk menghemat dan mengurangi biaya listrik, terutama pada rumah-rumah yang memiliki penggunaan energi yang tinggi di siang hari. Penelitian ini bertujuan untuk merancang konfigurasi penempatan sistem jaringan listrik tenaga surya di rumah-rumah penduduk di kota Bandung, Indonesia. Metode penelitian yang digunakan adalah dengan mengumpulkan data radiasi matahari, spesifikasi alat, dan data-data lain yang dibutuhkan, dan kemudian dilanjutkan dengan melakukan optimasi berdasarkan data-data tersebut. Desain sistem tenaga surya on-grid membutuhkan perangkat lunak HOMER. HOMER digunakan untuk menemukan konfigurasi sistem yang tepat, payback period, dan NPC terbaik secara teknis. Berdasarkan hasil optimasi, konfigurasi sistem dapat memenuhi kebutuhan listrik sekitar 42% untuk konsumsi harian dengan total biaya NPC sekitar tiga puluh delapan puluh juta seratus ribu dengan periode pengembalian modal selama empat tahun. © 2020 IOP Publishing Ltd.","['SDG7', 'SDG17']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
"Sistem Dinamik untuk Penilaian Model Strategi Finansial pada Sistem Jaminan Kesehatan Nasional. Sistem Jaminan Kesehatan Nasional (JKN) dibentuk oleh pemerintah untuk memberikan jaminan kesehatan kepada masyarakatnya. Namun, beberapa kendala akan dihadapi oleh NHIS. Misalnya, ketika tidak memiliki manajemen keuangan yang baik, maka sektor anggaran fiskal akan mengalami defisit. Hal ini juga terjadi di Indonesia. Tujuan dari penelitian ini adalah untuk mengembangkan dan mengevaluasi model permasalahan sehingga dapat digunakan sebagai bahan pertimbangan dalam menentukan usulan kebijakan yang relevan. Penelitian ini menggunakan data NHIS di Indonesia dari tahun 2014 hingga 2018. Metode yang digunakan adalah pendekatan sistem dinamik. Validasi model SD menggunakan uji perbandingan rata-rata dan statistik t. Selanjutnya, model diuji sensitivitasnya pada kondisi ekstrim rendah, dasar, dan tinggi. Variabel pasien menghasilkan kondisi rendah dan tinggi masing-masing sebesar 34,34% dan 33,24% yang mempengaruhi variabel persediaan dana masing-masing sekitar 49,3 triliun dan -93,46 triliun. Sebaliknya, variabel peserta mempengaruhi persediaan dana pada kondisi rendah dan tinggi masing-masing sebesar -19,60 triliun dan -26,19 triliun. Dapat disimpulkan variabel yang memiliki pengaruh langsung terhadap variabel pengeluaran (variabel pasien) memberikan pengaruh yang lebih dominan dibandingkan dengan variabel yang memberikan pengaruh secara keseluruhan (variabel pengeluaran dan pemasukan) seperti variabel peserta. Oleh karena itu, strategi yang berkaitan dengan variabel pasien digunakan sebagai strategi jangka pendek, sedangkan yang berkaitan dengan variabel peserta digunakan sebagai strategi jangka panjang. © 2020 ACM.",['SDG1'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Kerangka kerja untuk faktor-faktor yang mempengaruhi implementasi jaminan informasi untuk e-Government di Indonesia. Pemerintahan elektronik (e-Government) memungkinkan peningkatan yang luar biasa dalam pelayanan kepada masyarakat oleh pemerintah. Hal ini dicapai melalui peningkatan kualitas dan ketersediaan layanan yang aksesnya dapat diberikan tanpa memandang tempat dan waktu. Di Indonesia, implementasi e-Government masih belum menyeluruh dan belum dioptimalkan. Untuk mendukung implementasi e-Government, sangat penting untuk menerapkan jaminan informasi (information assurance/IA). Hal ini dimaksudkan untuk mengurangi risiko terhadap bisnis yang berkaitan dengan informasi dan sistem informasi serta memastikan kelangsungan bisnis ketika terjadi insiden. Selain itu, perlu juga untuk memahami praktik dan budaya yang ada di instansi pemerintah yang menerapkan IA. Namun, sejauh ini, belum ada penelitian yang berfokus pada IA untuk e-Government Indonesia. Oleh karena itu, makalah ini meneliti faktor-faktor yang mempengaruhi implementasi IA di Indonesia untuk mendukung e-Government. Sebuah kerangka kerja diusulkan dan terdiri dari tiga kategori: Konteks Indonesia, Manajemen Implementasi, dan Manajemen Organisasi. Kerangka kerja ini dikembangkan melalui identifikasi faktor-faktor dari standar internasional IA, publikasi internasional, dan berbagai tantangan. Selanjutnya, kerangka kerja tersebut ditinjau dan dikonfirmasi dengan melakukan survei kepada para praktisi, dan mewawancarai para ahli di bidang IA, keamanan informasi, dan e-Government di berbagai institusi di Indonesia. Hasilnya dianalisis dengan melakukan uji non-parametrik. Selain itu, uji Cronbach's alpha digunakan untuk menguji reliabilitas data. Hasilnya menunjukkan bahwa setiap faktor yang diusulkan dalam kerangka kerja adalah signifikan. © 2020, Insight Society.",['SDG16'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"Perbandingan persepsi mahasiswa tentang desain kurikulum versus kemampuan kerja di Malaysia, Indonesia dan Thailand. Globalisasi dan perkembangan teknologi menuntut karyawan untuk memiliki keterampilan yang tinggi. Lulusan Institusi Pendidikan Tinggi menghadapi masalah dalam mendapatkan pekerjaan karena kurangnya keterampilan kerja. Perancangan kurikulum memainkan peran penting dalam mempersiapkan siswa untuk memenuhi tantangan pekerjaan. Tujuan dari penelitian ini adalah untuk memahami persepsi mahasiswa mengenai skema studi yang diikuti yang secara eksplisit difokuskan pada kualitas yang dirasakan dan penerapan kurikulum untuk pekerjaan. Penelitian ini dilakukan di universitas di tiga negara (Malaysia, Indonesia, dan Thailand). Diskusi kelompok terfokus diadakan yang terdiri dari 20 peserta Program Master dari masing-masing negara. Temuan menunjukkan bahwa kurikulum universitas di bawah Program Magister perlu direvisi dengan penambahan modul yang berkaitan dengan pengembangan keterampilan, kerja praktek, kerja lapangan dan interaksi industri dalam bentuk magang. Sebuah model telah dirancang untuk menjelaskan efektivitas desain kurikulum dan kemampuan kerja para mahasiswa di ketiga negara. Hak Cipta © 2020 Inderscience Enterprises Ltd.","['SDG4', 'SDG9', 'SDG17']",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
"Analisis keberlanjutan dari sistem pertanian terpadu susu-hortikultura. Tujuan: Sistem pertanian terpadu menawarkan peluang yang lebih baik untuk diterapkan pada pertanian skala kecil karena sistem ini menjamin produktivitas dan profitabilitas untuk mata pencaharian yang berkelanjutan. Namun, evaluasi dari praktik ini belum teridentifikasi dengan jelas. Penelitian ini bertujuan untuk mengevaluasi aspek ekologi, ekonomi, sosial, kelembagaan, dan teknologi keberlanjutan dari sistem pertanian hortikultura-susu yang ada di tingkat petani. Metode Penelitian: Data dikumpulkan melalui desain survei dengan menggunakan kuesioner, observasi, dan studi literatur. Penelitian ini menggunakan Multidimensional Scaling, analisis leverage dan Monte Carlo yang disebut RAP-DHFS (Rapid Appraisal for Dairy-Horticulture Farming System) untuk menganalisis data. Temuan: Hasil penelitian menunjukkan bahwa status keberlanjutan dimensi ekologi, dimensi ekonomi, dimensi sosial, dan dimensi teknologi diklasifikasikan sebagai kurang berkelanjutan yaitu masing-masing 28,07%, 29,52%, 27,37%, dan 29,15, sementara dimensi kelembagaan dianggap tidak berkelanjutan (21,77%). Terdapat juga 10 atribut yang diidentifikasi sebagai atribut yang paling berpengaruh terhadap status keberlanjutan. Keterbatasan: Studi ini dilakukan di satu desa, yang merupakan cakupan wilayah yang kecil. Nilai: Studi ini memberikan penilaian holistik terhadap sistem pertanian terpadu dan menunjukkan perhatian dan risiko untuk pengembangan lebih lanjut di daerah pedesaan. © 2020, Fakultas Ilmu Pertanian, Universitas Sabaragamuwa, Sri Lanka. Hak cipta dilindungi undang-undang.","['SDG2', 'SDG4', 'SDG8', 'SDG17']",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
"Analisis faktor manusia dalam proses pembelajaran daring untuk mahasiswa di beberapa kampus di Indonesia (Sebuah studi pendahuluan). Revolusi industri keempat berdampak pada industri pembelajaran menjadi pembelajaran daring, khususnya di Indonesia. Pembelajaran daring memberikan keuntungan karena lebih murah, membutuhkan waktu yang lebih singkat, dapat dilakukan secara mandiri, dan memberikan kualitas pendidikan yang setara bagi mahasiswa di daerah terpencil. Sebanyak 60 mahasiswa Indonesia di kampus terpilih (usia 20 ± 0,36 tahun) yang mengikuti kelas Simulasi Komputer di tingkat tiga berpartisipasi dalam penelitian ini. Mereka dibagi menjadi dua kelas, kelas online menggunakan perangkat lunak Moodle dan kelas fisik, kemudian dilakukan observasi. Penelitian ini bertujuan untuk mendapatkan data awal untuk kemudian meneliti faktor manusia apa saja yang mempengaruhi orang Indonesia yang menghambat mahasiswa untuk sukses dalam mengikuti pembelajaran online. Hasil penelitian menunjukkan bahwa ada tiga aspek dalam pelaksanaan kuliah online di Indonesia: peraturan, kegunaan dan aspek kognitif. Selain itu, kualitas tempat merupakan faktor lingkungan yang tidak dapat dikontrol. © Asosiasi Dokter Kesehatan Masyarakat Malaysia.","['SDG9', 'SDG17']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
"Membangun Situs Web Tanpa Server di Halaman GitHub. GitHub menyediakan lingkungan untuk mengembangkan dan menerbitkan situs web dalam lingkungan yang terintegrasi. Dengan GitHub Pages, kita dapat meng-host web statis dengan mudah, cepat, dan gratis. Hal ini membantu pengembang untuk mengintegrasikan proses pengembangan dan deployment, karena GitHub Pages terintegrasi dengan lingkungan GitHub yang mendukung integrasi berkelanjutan dan pengiriman yang berkelanjutan, dan juga menjadi jaringan pengiriman konten (CDN), sebagai bagian dari blok bangunan JAMstack. Sayangnya, penggunaan GitHub sebagai web hosting dan JAMstack sebagai pendekatan untuk mengembangkan web belum terlalu populer di kalangan pengembang di Indonesia. Tujuan dari penelitian ini adalah untuk menunjukkan bagaimana mengimplementasikan pendekatan JAMstack dalam mendesain dan membangun website dan meng-hosting-nya di GitHub. Website yang kami rancang menggunakan pendekatan JAMstack dengan mengimplementasikan Hugo sebagai static site generator (SSG) dan GitHub sebagai content delivery network (CDN). Kami juga menyisipkan API untuk menunjukkan kemudahan dalam mengintegrasikan banyak komponen pada pendekatan JAMstack. Kami melakukan beberapa pengujian untuk memeriksa kualitas situs web, seperti uji fungsional dan uji kinerja. Hasil uji performa menunjukkan bahwa skor Google PageSpeed adalah 97% (A) dan skor YSlow adalah 91% (A). Hal ini menunjukkan bahwa website dapat berjalan dengan performa yang baik meskipun terhubung dengan layanan lain melalui API.  © Diterbitkan di bawah lisensi oleh IOP Publishing Ltd.",['SDG17'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
"Penerapan Theory Planned Behavior (TPB) dan Health Belief Model (HBM) dalam Pencegahan COVID-19: Sebuah Tinjauan Literatur. Studi pendahuluan ini dilakukan untuk memberikan tinjauan literatur tentang aplikasi teori perilaku terencana dan model kepercayaan kesehatan. Teori-teori ini telah banyak digunakan untuk menjelaskan dan memprediksi niat dan perilaku seseorang terkait kesehatan. Model kepercayaan kesehatan serta teori perilaku terencana tetap menjadi teori yang paling dikenal dalam penelitian perilaku kesehatan. Model keyakinan kesehatan menunjukkan keyakinan orang tentang masalah kesehatan untuk mengurangi atau mencegah kemungkinan penyakit, sedangkan teori perilaku terencana adalah tentang memprediksi niat atau perilaku seseorang. Dalam penelitian ini, kami secara sistematis memilih dan meninjau artikel yang berkaitan dengan penerapan teori perilaku terencana dan model keyakinan kesehatan, khususnya penerapannya dalam mengamati perilaku kesehatan masyarakat. Tujuannya adalah untuk mengidentifikasi implikasi dari teori perilaku terencana dan model kepercayaan kesehatan dalam penelitian terkait perilaku kesehatan dan mengidentifikasi potensi kesenjangan penelitian dengan menggunakan kedua teori ini. Analisis kami menunjukkan bahwa di Indonesia masih sedikit penelitian yang mengintegrasikan perluasan dari theory of planned behavior dan health belief model, terutama dalam mengevaluasi faktor-faktor yang mempengaruhi perilaku masyarakat dalam pencegahan COVID-19. Penelitian ini dapat menjadi dasar untuk penelitian lebih lanjut yang mengintegrasikan perluasan teori perilaku terencana dan model kepercayaan kesehatan dalam menyelidiki perilaku masyarakat selama pandemi COVID-19 di Indonesia.  © 2020 IEEE.",['SDG17'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
